date,day,type,name,color,style,generation,gender,unit_price,sales,items
2013-07-29,Mo,Touring,"Touring-1000 Yellow, 46",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-07-29,Mo,Touring,"Touring-1000 Yellow, 54",Yellow,U,Boomers,F,2384.07,2384.07,1
2013-07-29,Mo,Touring,"Touring-1000 Yellow, 54",Yellow,U,Boomers,M,2384.07,2384.07,1
2013-07-27,Sa,Touring,"Touring-1000 Blue, 50",Blue,U,Gen X,M,2384.07,2384.07,1
2013-07-27,Sa,Touring,"Touring-1000 Blue, 54",Blue,U,Boomers,F,2384.07,2384.07,1
2013-07-27,Sa,Touring,"Touring-1000 Blue, 60",Blue,U,Gen X,M,2384.07,2384.07,1
2013-07-27,Sa,Touring,"Touring-1000 Yellow, 50",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-07-27,Sa,Touring,"Touring-1000 Yellow, 60",Yellow,U,Boomers,M,2384.07,2384.07,1
2013-09-17,Tu,Touring,"Touring-1000 Yellow, 60",Yellow,U,Boomers,M,2384.07,2384.07,1
2013-09-18,We,Touring,"Touring-1000 Blue, 46",Blue,U,Gen X,F,2384.07,2384.07,1
2013-09-18,We,Touring,"Touring-1000 Blue, 46",Blue,U,Millenial,M,2384.07,2384.07,1
2013-09-18,We,Touring,"Touring-1000 Blue, 50",Blue,U,Gen X,F,2384.07,2384.07,1
2013-09-18,We,Touring,"Touring-1000 Blue, 54",Blue,U,Gen X,F,2384.07,2384.07,1
2013-09-18,We,Touring,"Touring-1000 Yellow, 54",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-09-19,Th,Touring,"Touring-1000 Blue, 60",Blue,U,Millenial,M,2384.07,2384.07,1
2013-09-19,Th,Touring,"Touring-1000 Yellow, 46",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-09-19,Th,Touring,"Touring-1000 Yellow, 50",Yellow,U,Silent,F,2384.07,2384.07,1
2013-09-19,Th,Touring,"Touring-1000 Yellow, 60",Yellow,U,Millenial,F,2384.07,2384.07,1
2013-09-22,Su,Touring,"Touring-1000 Yellow, 46",Yellow,U,Boomers,M,2384.07,2384.07,1
2013-09-22,Su,Touring,"Touring-1000 Yellow, 54",Yellow,U,Boomers,M,2384.07,2384.07,1
2013-09-22,Su,Touring,"Touring-1000 Yellow, 60",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-09-20,Fr,Touring,"Touring-1000 Blue, 54",Blue,U,Gen X,F,2384.07,2384.07,1
2013-09-20,Fr,Touring,"Touring-1000 Yellow, 50",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-09-20,Fr,Touring,"Touring-1000 Yellow, 54",Yellow,U,Boomers,F,2384.07,2384.07,1
2013-09-20,Fr,Touring,"Touring-1000 Yellow, 60",Yellow,U,Boomers,M,2384.07,2384.07,1
2013-07-26,Fr,Touring,"Touring-1000 Yellow, 46",Yellow,U,Boomers,M,2384.07,2384.07,1
2013-07-26,Fr,Touring,"Touring-1000 Yellow, 50",Yellow,U,Boomers,F,2384.07,2384.07,1
2013-07-26,Fr,Touring,"Touring-1000 Yellow, 50",Yellow,U,Boomers,M,2384.07,2384.07,1
2013-07-26,Fr,Touring,"Touring-1000 Yellow, 60",Yellow,U,Millenial,M,2384.07,2384.07,1
2013-03-09,Sa,Touring,"Touring-1000 Yellow, 46",Yellow,U,Boomers,F,2384.07,2384.07,1
2013-03-09,Sa,Touring,"Touring-1000 Yellow, 60",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-09-21,Sa,Touring,"Touring-1000 Blue, 46",Blue,U,Boomers,M,2384.07,2384.07,1
2013-09-21,Sa,Touring,"Touring-1000 Blue, 46",Blue,U,Gen X,F,2384.07,2384.07,1
2013-09-21,Sa,Touring,"Touring-1000 Yellow, 50",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-09-25,We,Touring,"Touring-1000 Yellow, 54",Yellow,U,Millenial,M,2384.07,2384.07,1
2013-09-23,Mo,Touring,"Touring-1000 Blue, 46",Blue,U,Gen X,F,2384.07,2384.07,1
2013-09-23,Mo,Touring,"Touring-1000 Blue, 54",Blue,U,Gen X,M,2384.07,2384.07,1
2013-09-23,Mo,Touring,"Touring-1000 Yellow, 50",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-09-23,Mo,Touring,"Touring-1000 Yellow, 54",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-09-23,Mo,Touring,"Touring-1000 Yellow, 54",Yellow,U,Millenial,F,2384.07,2384.07,1
2013-09-23,Mo,Touring,"Touring-1000 Yellow, 54",Yellow,U,Millenial,M,2384.07,2384.07,1
2013-03-08,Fr,Touring,"Touring-1000 Yellow, 50",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-04-11,Th,Touring,"Touring-1000 Blue, 50",Blue,U,Gen X,M,2384.07,2384.07,1
2013-04-11,Th,Touring,"Touring-1000 Blue, 54",Blue,U,Boomers,M,2384.07,2384.07,1
2013-12-20,Fr,Touring,"Touring-1000 Blue, 46",Blue,U,Boomers,F,2384.07,2384.07,1
2013-12-20,Fr,Touring,"Touring-1000 Blue, 54",Blue,U,Gen X,M,2384.07,2384.07,1
2013-12-20,Fr,Touring,"Touring-1000 Blue, 60",Blue,U,Gen X,M,2384.07,2384.07,1
2013-12-20,Fr,Touring,"Touring-1000 Yellow, 50",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-12-13,Fr,Touring,"Touring-1000 Yellow, 50",Yellow,U,Millenial,M,2384.07,2384.07,1
2013-12-13,Fr,Touring,"Touring-1000 Yellow, 60",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-09-24,Tu,Touring,"Touring-1000 Yellow, 50",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-09-24,Tu,Touring,"Touring-1000 Yellow, 54",Yellow,U,Boomers,F,2384.07,2384.07,1
2013-09-24,Tu,Touring,"Touring-1000 Yellow, 60",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-09-25,We,Touring,"Touring-1000 Blue, 46",Blue,U,Gen X,M,2384.07,2384.07,1
2013-09-25,We,Touring,"Touring-1000 Blue, 60",Blue,U,Gen X,M,2384.07,2384.07,1
2013-07-25,Th,Touring,"Touring-1000 Blue, 50",Blue,U,Gen X,F,2384.07,2384.07,1
2013-07-25,Th,Touring,"Touring-1000 Blue, 54",Blue,U,Gen X,M,2384.07,2384.07,1
2013-07-24,We,Touring,"Touring-1000 Blue, 54",Blue,U,Gen X,M,2384.07,2384.07,1
2013-07-24,We,Touring,"Touring-1000 Yellow, 46",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-07-24,We,Touring,"Touring-1000 Yellow, 50",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-07-24,We,Touring,"Touring-1000 Yellow, 54",Yellow,U,Millenial,F,2384.07,2384.07,1
2013-07-24,We,Touring,"Touring-1000 Yellow, 60",Yellow,U,Boomers,F,2384.07,2384.07,1
2013-03-07,Th,Touring,"Touring-1000 Blue, 54",Blue,U,Boomers,F,2384.07,2384.07,1
2013-03-07,Th,Touring,"Touring-1000 Yellow, 50",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-03-08,Fr,Touring,"Touring-1000 Blue, 50",Blue,U,Gen X,M,2384.07,2384.07,1
2013-09-26,Th,Touring,"Touring-1000 Yellow, 50",Yellow,U,Boomers,F,2384.07,2384.07,1
2013-09-26,Th,Touring,"Touring-1000 Yellow, 60",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-09-27,Fr,Touring,"Touring-1000 Yellow, 50",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-12-13,Fr,Touring,"Touring-1000 Blue, 46",Blue,U,Millenial,F,2384.07,2384.07,1
2013-12-13,Fr,Touring,"Touring-1000 Blue, 50",Blue,U,Boomers,F,2384.07,2384.07,1
2013-12-13,Fr,Touring,"Touring-1000 Yellow, 50",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-12-13,Fr,Touring,"Touring-1000 Yellow, 50",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-12-13,Fr,Touring,"Touring-1000 Yellow, 50",Yellow,U,Millenial,F,2384.07,2384.07,1
2013-07-23,Tu,Touring,"Touring-1000 Blue, 50",Blue,U,Gen X,F,2384.07,2384.07,1
2013-07-23,Tu,Touring,"Touring-1000 Blue, 54",Blue,U,Boomers,M,2384.07,2384.07,1
2013-07-23,Tu,Touring,"Touring-1000 Blue, 54",Blue,U,Gen X,M,2384.07,2384.07,1
2013-07-23,Tu,Touring,"Touring-1000 Yellow, 46",Yellow,U,Boomers,F,2384.07,2384.07,1
2013-07-23,Tu,Touring,"Touring-1000 Yellow, 46",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-07-23,Tu,Touring,"Touring-1000 Yellow, 54",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-07-23,Tu,Touring,"Touring-1000 Yellow, 60",Yellow,U,Boomers,M,2384.07,2384.07,1
2013-09-29,Su,Touring,"Touring-1000 Yellow, 54",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-09-28,Sa,Touring,"Touring-1000 Blue, 60",Blue,U,Gen X,M,2384.07,2384.07,1
2013-09-28,Sa,Touring,"Touring-1000 Yellow, 46",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-09-28,Sa,Touring,"Touring-1000 Yellow, 54",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-09-28,Sa,Touring,"Touring-1000 Yellow, 60",Yellow,U,Boomers,F,2384.07,2384.07,1
2013-09-28,Sa,Touring,"Touring-1000 Yellow, 60",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-03-07,Th,Touring,"Touring-1000 Blue, 46",Blue,U,Boomers,M,2384.07,2384.07,1
2013-03-07,Th,Touring,"Touring-1000 Blue, 46",Blue,U,Millenial,M,2384.07,2384.07,1
2013-04-12,Fr,Touring,"Touring-1000 Blue, 50",Blue,U,Gen X,M,2384.07,2384.07,1
2013-04-12,Fr,Touring,"Touring-1000 Blue, 60",Blue,U,Gen X,F,2384.07,2384.07,1
2013-04-12,Fr,Touring,"Touring-1000 Yellow, 54",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-07-21,Su,Touring,"Touring-1000 Blue, 46",Blue,U,Gen X,M,2384.07,2384.07,1
2013-09-30,Mo,Touring,"Touring-1000 Blue, 50",Blue,U,Gen X,M,2384.07,2384.07,1
2013-09-30,Mo,Touring,"Touring-1000 Yellow, 54",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-09-30,Mo,Touring,"Touring-1000 Yellow, 60",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-09-29,Su,Touring,"Touring-1000 Blue, 46",Blue,U,Gen X,F,2384.07,2384.07,1
2013-09-29,Su,Touring,"Touring-1000 Blue, 46",Blue,U,Millenial,F,2384.07,2384.07,1
2013-09-29,Su,Touring,"Touring-1000 Blue, 46",Blue,U,Millenial,M,2384.07,2384.07,1
2013-09-29,Su,Touring,"Touring-1000 Blue, 54",Blue,U,Gen X,F,2384.07,2384.07,1
2013-09-29,Su,Touring,"Touring-1000 Blue, 54",Blue,U,Millenial,F,2384.07,2384.07,1
2013-07-21,Su,Touring,"Touring-1000 Blue, 60",Blue,U,Gen X,M,2384.07,2384.07,1
2013-07-21,Su,Touring,"Touring-1000 Blue, 60",Blue,U,Silent,F,2384.07,2384.07,1
2013-07-21,Su,Touring,"Touring-1000 Yellow, 54",Yellow,U,Boomers,M,2384.07,2384.07,1
2013-07-22,Mo,Touring,"Touring-1000 Blue, 46",Blue,U,Boomers,M,2384.07,2384.07,1
2013-07-22,Mo,Touring,"Touring-1000 Blue, 50",Blue,U,Gen X,M,2384.07,2384.07,1
2013-07-22,Mo,Touring,"Touring-1000 Blue, 54",Blue,U,Boomers,M,2384.07,2384.07,1
2013-07-19,Fr,Touring,"Touring-1000 Blue, 46",Blue,U,Boomers,F,2384.07,2384.07,1
2013-07-19,Fr,Touring,"Touring-1000 Blue, 46",Blue,U,Gen X,F,2384.07,2384.07,1
2013-07-19,Fr,Touring,"Touring-1000 Blue, 46",Blue,U,Gen X,M,2384.07,2384.07,1
2013-07-19,Fr,Touring,"Touring-1000 Blue, 46",Blue,U,Silent,M,2384.07,2384.07,1
2013-07-20,Sa,Touring,"Touring-1000 Blue, 46",Blue,U,Gen X,F,2384.07,2384.07,1
2013-03-05,Tu,Touring,"Touring-1000 Blue, 46",Blue,U,Millenial,M,2384.07,2384.07,1
2013-03-05,Tu,Touring,"Touring-1000 Yellow, 50",Yellow,U,Boomers,M,2384.07,2384.07,1
2013-03-06,We,Touring,"Touring-1000 Blue, 50",Blue,U,Boomers,M,2384.07,2384.07,1
2013-03-06,We,Touring,"Touring-1000 Blue, 60",Blue,U,Gen X,M,2384.07,2384.07,1
2013-09-30,Mo,Touring,"Touring-1000 Blue, 46",Blue,U,Millenial,M,2384.07,2384.07,1
2013-09-30,Mo,Touring,"Touring-1000 Blue, 50",Blue,U,Gen X,F,2384.07,2384.07,1
2013-07-20,Sa,Touring,"Touring-1000 Yellow, 60",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-07-18,Th,Touring,"Touring-1000 Blue, 46",Blue,U,Boomers,F,2384.07,2384.07,1
2013-07-18,Th,Touring,"Touring-1000 Yellow, 46",Yellow,U,Boomers,F,2384.07,2384.07,1
2013-04-13,Sa,Touring,"Touring-1000 Blue, 46",Blue,U,Boomers,F,2384.07,2384.07,1
2013-04-13,Sa,Touring,"Touring-1000 Blue, 50",Blue,U,Gen X,F,2384.07,2384.07,1
2013-04-13,Sa,Touring,"Touring-1000 Blue, 60",Blue,U,Gen X,M,2384.07,2384.07,1
2013-04-13,Sa,Touring,"Touring-1000 Yellow, 60",Yellow,U,Boomers,F,2384.07,2384.07,1
2013-01-26,Sa,Touring,"Touring-1000 Yellow, 46",Yellow,U,Boomers,M,2384.07,2384.07,1
2013-10-01,Tu,Touring,"Touring-1000 Blue, 50",Blue,U,Gen X,F,2384.07,2384.07,1
2013-10-01,Tu,Touring,"Touring-1000 Blue, 54",Blue,U,Gen X,F,2384.07,2384.07,1
2013-10-01,Tu,Touring,"Touring-1000 Blue, 54",Blue,U,Millenial,F,2384.07,2384.07,1
2013-10-01,Tu,Touring,"Touring-1000 Yellow, 54",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-10-01,Tu,Touring,"Touring-1000 Yellow, 54",Yellow,U,Millenial,F,2384.07,2384.07,1
2013-10-01,Tu,Touring,"Touring-1000 Yellow, 60",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-03-04,Mo,Touring,"Touring-1000 Yellow, 50",Yellow,U,Boomers,F,2384.07,2384.07,1
2013-04-14,Su,Touring,"Touring-1000 Blue, 50",Blue,U,Gen X,M,2384.07,2384.07,1
2013-04-14,Su,Touring,"Touring-1000 Yellow, 46",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-04-14,Su,Touring,"Touring-1000 Yellow, 50",Yellow,U,Boomers,M,2384.07,2384.07,1
2013-04-14,Su,Touring,"Touring-1000 Yellow, 54",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-07-15,Mo,Touring,"Touring-1000 Yellow, 54",Yellow,U,Millenial,F,2384.07,2384.07,1
2013-07-15,Mo,Touring,"Touring-1000 Yellow, 60",Yellow,U,Boomers,M,2384.07,2384.07,1
2013-07-16,Tu,Touring,"Touring-1000 Yellow, 50",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-10-04,Fr,Touring,"Touring-1000 Yellow, 54",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-10-04,Fr,Touring,"Touring-1000 Yellow, 60",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-10-02,We,Touring,"Touring-1000 Blue, 54",Blue,U,Gen X,F,2384.07,2384.07,1
2013-10-02,We,Touring,"Touring-1000 Blue, 60",Blue,U,Gen X,F,2384.07,2384.07,1
2013-10-02,We,Touring,"Touring-1000 Yellow, 46",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-10-02,We,Touring,"Touring-1000 Yellow, 50",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-10-02,We,Touring,"Touring-1000 Yellow, 54",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-10-02,We,Touring,"Touring-1000 Yellow, 60",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-10-03,Th,Touring,"Touring-1000 Blue, 50",Blue,U,Gen X,M,2384.07,2384.07,1
2013-10-03,Th,Touring,"Touring-1000 Blue, 54",Blue,U,Gen X,F,2384.07,2384.07,1
2013-12-13,Fr,Touring,"Touring-1000 Blue, 46",Blue,U,Boomers,M,2384.07,2384.07,1
2013-07-17,We,Touring,"Touring-1000 Blue, 46",Blue,U,Gen X,F,2384.07,2384.07,1
2013-07-17,We,Touring,"Touring-1000 Yellow, 50",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-07-14,Su,Touring,"Touring-1000 Blue, 46",Blue,U,Gen X,F,2384.07,2384.07,1
2013-07-14,Su,Touring,"Touring-1000 Blue, 46",Blue,U,Gen X,M,2384.07,2384.07,1
2013-07-14,Su,Touring,"Touring-1000 Blue, 54",Blue,U,Gen X,F,2384.07,2384.07,1
2013-07-14,Su,Touring,"Touring-1000 Yellow, 46",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-07-14,Su,Touring,"Touring-1000 Yellow, 60",Yellow,U,Millenial,M,2384.07,2384.07,1
2013-07-12,Fr,Touring,"Touring-1000 Blue, 60",Blue,U,Gen X,F,2384.07,2384.07,1
2013-07-12,Fr,Touring,"Touring-1000 Yellow, 46",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-07-12,Fr,Touring,"Touring-1000 Yellow, 50",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-07-13,Sa,Touring,"Touring-1000 Blue, 54",Blue,U,Millenial,F,2384.07,2384.07,1
2013-07-13,Sa,Touring,"Touring-1000 Yellow, 50",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-12-21,Sa,Touring,"Touring-1000 Blue, 50",Blue,U,Millenial,F,2384.07,2384.07,1
2013-12-21,Sa,Touring,"Touring-1000 Blue, 54",Blue,U,Gen X,M,2384.07,2384.07,1
2013-12-21,Sa,Touring,"Touring-1000 Yellow, 46",Yellow,U,Boomers,F,2384.07,2384.07,1
2013-12-21,Sa,Touring,"Touring-1000 Yellow, 46",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-12-21,Sa,Touring,"Touring-1000 Yellow, 50",Yellow,U,Boomers,F,2384.07,2384.07,1
2013-12-21,Sa,Touring,"Touring-1000 Yellow, 50",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-12-21,Sa,Touring,"Touring-1000 Yellow, 60",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-10-06,Su,Touring,"Touring-1000 Blue, 50",Blue,U,Gen X,F,2384.07,2384.07,1
2013-10-06,Su,Touring,"Touring-1000 Yellow, 54",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-10-03,Th,Touring,"Touring-1000 Blue, 60",Blue,U,Gen X,F,2384.07,2384.07,1
2013-10-03,Th,Touring,"Touring-1000 Yellow, 50",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-10-04,Fr,Touring,"Touring-1000 Blue, 46",Blue,U,Gen X,M,2384.07,2384.07,1
2013-01-14,Mo,Touring,"Touring-1000 Yellow, 60",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-01-27,Su,Touring,"Touring-1000 Blue, 54",Blue,U,Boomers,F,2384.07,2384.07,1
2013-03-03,Su,Touring,"Touring-1000 Blue, 54",Blue,U,Boomers,F,2384.07,2384.07,1
2013-03-03,Su,Touring,"Touring-1000 Yellow, 50",Yellow,U,Boomers,M,2384.07,2384.07,1
2013-10-05,Sa,Touring,"Touring-1000 Yellow, 46",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-10-05,Sa,Touring,"Touring-1000 Yellow, 54",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-04-15,Mo,Touring,"Touring-1000 Yellow, 60",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-04-16,Tu,Touring,"Touring-1000 Blue, 50",Blue,U,Gen X,F,2384.07,2384.07,1
2013-04-16,Tu,Touring,"Touring-1000 Blue, 60",Blue,U,Boomers,M,2384.07,2384.07,1
2013-04-16,Tu,Touring,"Touring-1000 Yellow, 60",Yellow,U,Boomers,F,2384.07,2384.07,1
2013-07-11,Th,Touring,"Touring-1000 Blue, 46",Blue,U,Boomers,M,2384.07,2384.07,1
2013-07-11,Th,Touring,"Touring-1000 Blue, 46",Blue,U,Millenial,F,2384.07,2384.07,1
2013-07-11,Th,Touring,"Touring-1000 Blue, 46",Blue,U,Millenial,M,2384.07,2384.07,1
2013-10-07,Mo,Touring,"Touring-1000 Blue, 46",Blue,U,Gen X,F,2384.07,2384.07,1
2013-10-07,Mo,Touring,"Touring-1000 Blue, 50",Blue,U,Gen X,F,2384.07,2384.07,1
2013-10-07,Mo,Touring,"Touring-1000 Yellow, 50",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-10-07,Mo,Touring,"Touring-1000 Yellow, 54",Yellow,U,Boomers,F,2384.07,2384.07,1
2013-10-07,Mo,Touring,"Touring-1000 Yellow, 60",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-10-08,Tu,Touring,"Touring-1000 Blue, 46",Blue,U,Gen X,M,2384.07,2384.07,1
2013-12-12,Th,Touring,"Touring-1000 Yellow, 46",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-12-12,Th,Touring,"Touring-1000 Yellow, 50",Yellow,U,Boomers,M,2384.07,2384.07,1
2013-07-11,Th,Touring,"Touring-1000 Blue, 50",Blue,U,Gen X,F,2384.07,2384.07,1
2013-07-11,Th,Touring,"Touring-1000 Blue, 60",Blue,U,Gen X,M,2384.07,2384.07,1
2013-07-11,Th,Touring,"Touring-1000 Yellow, 46",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-07-11,Th,Touring,"Touring-1000 Yellow, 50",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-07-12,Fr,Touring,"Touring-1000 Blue, 46",Blue,U,Millenial,F,2384.07,2384.07,1
2013-07-10,We,Touring,"Touring-1000 Blue, 50",Blue,U,Boomers,F,2384.07,2384.07,1
2013-07-10,We,Touring,"Touring-1000 Blue, 60",Blue,U,Gen X,F,2384.07,2384.07,1
2013-10-12,Sa,Touring,"Touring-1000 Blue, 46",Blue,U,Gen X,F,2384.07,2384.07,1
2013-10-08,Tu,Touring,"Touring-1000 Blue, 50",Blue,U,Gen X,F,2384.07,2384.07,1
2013-10-08,Tu,Touring,"Touring-1000 Blue, 54",Blue,U,Millenial,M,2384.07,2384.07,1
2013-10-08,Tu,Touring,"Touring-1000 Blue, 60",Blue,U,Gen X,F,2384.07,2384.07,1
2013-10-08,Tu,Touring,"Touring-1000 Yellow, 46",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-10-09,We,Touring,"Touring-1000 Blue, 50",Blue,U,Boomers,F,2384.07,2384.07,1
2013-10-09,We,Touring,"Touring-1000 Yellow, 46",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-10-09,We,Touring,"Touring-1000 Yellow, 50",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-10-09,We,Touring,"Touring-1000 Yellow, 54",Yellow,U,Millenial,M,2384.07,2384.07,1
2013-07-10,We,Touring,"Touring-1000 Yellow, 50",Yellow,U,Boomers,F,2384.07,2384.07,1
2013-07-10,We,Touring,"Touring-1000 Yellow, 50",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-07-08,Mo,Touring,"Touring-1000 Blue, 50",Blue,U,Gen X,M,2384.07,2384.07,1
2013-07-08,Mo,Touring,"Touring-1000 Yellow, 46",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-07-09,Tu,Touring,"Touring-1000 Blue, 50",Blue,U,Gen X,F,2384.07,2384.07,1
2013-07-09,Tu,Touring,"Touring-1000 Blue, 54",Blue,U,Boomers,M,2384.07,2384.07,1
2013-07-09,Tu,Touring,"Touring-1000 Blue, 54",Blue,U,Gen X,F,2384.07,2384.07,1
2013-07-09,Tu,Touring,"Touring-1000 Blue, 54",Blue,U,Gen X,M,2384.07,2384.07,1
2013-04-17,We,Touring,"Touring-1000 Blue, 50",Blue,U,Boomers,F,2384.07,2384.07,1
2013-12-11,We,Touring,"Touring-1000 Yellow, 50",Yellow,U,Boomers,M,2384.07,2384.07,1
2013-12-11,We,Touring,"Touring-1000 Yellow, 54",Yellow,U,Boomers,F,2384.07,2384.07,1
2013-12-11,We,Touring,"Touring-1000 Yellow, 54",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-10-12,Sa,Touring,"Touring-1000 Yellow, 60",Yellow,U,Boomers,F,2384.07,2384.07,1
2013-10-13,Su,Touring,"Touring-1000 Blue, 50",Blue,U,Silent,M,2384.07,2384.07,1
2013-10-13,Su,Touring,"Touring-1000 Blue, 60",Blue,U,Gen X,F,2384.07,2384.07,1
2013-10-10,Th,Touring,"Touring-1000 Blue, 50",Blue,U,Gen X,M,2384.07,2384.07,1
2013-10-10,Th,Touring,"Touring-1000 Blue, 54",Blue,U,Boomers,M,2384.07,2384.07,1
2013-10-10,Th,Touring,"Touring-1000 Blue, 60",Blue,U,Gen X,F,2384.07,2384.07,1
2013-10-10,Th,Touring,"Touring-1000 Blue, 60",Blue,U,Gen X,M,2384.07,2384.07,1
2013-10-11,Fr,Touring,"Touring-1000 Yellow, 46",Yellow,U,Boomers,F,2384.07,2384.07,1
2013-04-17,We,Touring,"Touring-1000 Blue, 50",Blue,U,Gen X,F,2384.07,2384.07,1
2013-07-07,Su,Touring,"Touring-1000 Blue, 50",Blue,U,Boomers,M,2384.07,2384.07,1
2013-07-07,Su,Touring,"Touring-1000 Blue, 60",Blue,U,Boomers,M,2384.07,2384.07,1
2013-07-07,Su,Touring,"Touring-1000 Yellow, 60",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-07-07,Su,Touring,"Touring-1000 Yellow, 60",Yellow,U,Millenial,F,2384.07,2384.07,1
2013-03-01,Fr,Touring,"Touring-1000 Yellow, 46",Yellow,U,Millenial,F,2384.07,2384.07,1
2013-03-02,Sa,Touring,"Touring-1000 Blue, 50",Blue,U,Boomers,F,2384.07,2384.07,1
2013-03-02,Sa,Touring,"Touring-1000 Yellow, 46",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-10-12,Sa,Touring,"Touring-1000 Blue, 54",Blue,U,Boomers,M,2384.07,2384.07,1
2013-12-11,We,Touring,"Touring-1000 Yellow, 46",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-07-06,Sa,Touring,"Touring-1000 Blue, 46",Blue,U,Millenial,M,2384.07,2384.07,1
2013-07-06,Sa,Touring,"Touring-1000 Blue, 50",Blue,U,Boomers,M,2384.07,2384.07,1
2013-07-06,Sa,Touring,"Touring-1000 Blue, 60",Blue,U,Boomers,M,2384.07,2384.07,1
2013-07-06,Sa,Touring,"Touring-1000 Yellow, 46",Yellow,U,Gen X,F,2384.07,2384.07,1
2013-07-06,Sa,Touring,"Touring-1000 Yellow, 46",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-07-06,Sa,Touring,"Touring-1000 Yellow, 54",Yellow,U,Boomers,M,2384.07,2384.07,1
2013-07-06,Sa,Touring,"Touring-1000 Yellow, 60",Yellow,U,Millenial,M,2384.07,2384.07,1
2013-04-19,Fr,Touring,"Touring-1000 Blue, 54",Blue,U,Boomers,F,2384.07,2384.07,1
2013-10-16,We,Touring,"Touring-1000 Yellow, 50",Yellow,U,Gen X,M,2384.07,2384.07,1
2013-10-14,Mo,Touring,"Touring-1000 Blue, 46",Blue,U,Boomers,F,2384.07,2384.07,1
2013-10-14,Mo,Touring,"Touring-1000 Blue, 46",Blue,U,Gen X,F,2384.07,2384.07,1
