date,day,product,type,name,color,style,customer,birth,generation,gender,unit_price,items,sales
2011-10-29,Sa,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00012167,1968,Gen X,M,3578.27,1,3578.27
2011-10-29,Sa,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00012169,1972,Gen X,F,3578.27,1,3578.27
2011-10-29,Sa,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00011937,1982,Millenial,M,3578.27,1,3578.27
2011-10-29,Sa,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00011945,1986,Millenial,M,3578.27,1,3578.27
2011-10-29,Sa,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00011955,1980,Gen X,M,3578.27,1,3578.27
2011-10-29,Sa,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00012053,1972,Gen X,M,3578.27,1,3578.27
2011-10-29,Sa,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00012104,1960,Boomers,F,3578.27,1,3578.27
2011-10-29,Sa,BK-R50B-58,Road,"Road-650 Black, 58",Black,U,AW00014912,1963,Boomers,F,699.0982,1,699.0982
2011-10-29,Sa,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00020446,1960,Boomers,M,3578.27,1,3578.27
2011-10-29,Sa,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00020611,1979,Gen X,F,3578.27,1,3578.27
2011-10-29,Sa,BK-R50R-44,Road,"Road-650 Red, 44",Red,U,AW00025927,1954,Boomers,F,699.0982,1,699.0982
2011-10-30,Su,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00012023,1984,Millenial,M,3578.27,1,3578.27
2011-10-30,Su,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00012069,1950,Boomers,M,3578.27,1,3578.27
2011-10-30,Su,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00024284,1980,Gen X,F,3578.27,1,3578.27
2011-10-30,Su,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00012152,1975,Gen X,M,3578.27,1,3578.27
2011-10-30,Su,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00020447,1961,Boomers,F,3578.27,1,3578.27
2011-10-31,Mo,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00011956,1985,Millenial,F,3578.27,1,3578.27
2011-10-31,Mo,BK-R50B-60,Road,"Road-650 Black, 60",Black,U,AW00014883,1964,Boomers,F,699.0982,1,699.0982
2011-10-31,Mo,BK-R50B-60,Road,"Road-650 Black, 60",Black,U,AW00014895,1966,Gen X,M,699.0982,1,699.0982
2011-10-31,Mo,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00014945,1976,Gen X,F,3578.27,1,3578.27
2011-10-31,Mo,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00020420,1956,Boomers,F,3578.27,1,3578.27
2011-11-01,Tu,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00012171,1972,Gen X,F,3578.27,1,3578.27
2011-11-01,Tu,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00011954,1981,Millenial,M,3578.27,1,3578.27
2011-11-01,Tu,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00023865,1975,Gen X,F,3578.27,1,3578.27
2011-11-01,Tu,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00012105,1954,Boomers,F,3578.27,1,3578.27
2011-11-01,Tu,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00020259,1974,Gen X,F,3578.27,1,3578.27
2011-11-01,Tu,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00020416,1960,Boomers,M,3578.27,1,3578.27
2011-11-01,Tu,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00020426,1958,Boomers,M,3578.27,1,3578.27
2011-11-01,Tu,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00020600,1986,Millenial,M,3578.27,1,3578.27
2011-11-01,Tu,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00013405,1963,Boomers,M,3578.27,1,3578.27
2011-11-01,Tu,BK-M82S-48,Mountain,"Mountain-100 Silver, 48",Silver,U,AW00011977,1964,Boomers,F,3399.99,1,3399.99
2011-11-01,Tu,BK-M82B-44,Mountain,"Mountain-100 Black, 44",Black,U,AW00011991,1968,Gen X,M,3374.99,1,3374.99
2011-11-02,We,BK-R50R-58,Road,"Road-650 Red, 58",Red,U,AW00019501,1973,Gen X,F,699.0982,1,699.0982
2011-11-02,We,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00024310,1979,Gen X,F,3578.27,1,3578.27
2011-11-02,We,BK-M82S-48,Mountain,"Mountain-100 Silver, 48",Silver,U,AW00026090,1972,Gen X,M,3399.99,1,3399.99
2011-11-02,We,BK-M82B-44,Mountain,"Mountain-100 Black, 44",Black,U,AW00026094,1966,Gen X,F,3374.99,1,3374.99
2011-11-02,We,BK-R50B-48,Road,"Road-650 Black, 48",Black,U,AW00014881,1970,Gen X,M,699.0982,1,699.0982
2011-11-03,Th,BK-M82S-42,Mountain,"Mountain-100 Silver, 42",Silver,U,AW00011421,1952,Boomers,F,3399.99,1,3399.99
2011-11-03,Th,BK-R50R-58,Road,"Road-650 Red, 58",Red,U,AW00019476,1977,Gen X,F,699.0982,1,699.0982
2011-11-03,Th,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00012052,1972,Gen X,F,3578.27,1,3578.27
2011-11-03,Th,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00012120,1958,Boomers,M,3578.27,1,3578.27
2011-11-03,Th,BK-R50B-62,Road,"Road-650 Black, 62",Black,U,AW00020569,1957,Boomers,F,699.0982,1,699.0982
2011-11-03,Th,BK-M82B-48,Mountain,"Mountain-100 Black, 48",Black,U,AW00026082,1973,Gen X,M,3374.99,1,3374.99
2011-11-03,Th,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00020424,1957,Boomers,F,3578.27,1,3578.27
2011-11-03,Th,BK-R50R-62,Road,"Road-650 Red, 62",Red,U,AW00025928,1953,Boomers,M,699.0982,1,699.0982
2011-11-03,Th,BK-M82B-42,Mountain,"Mountain-100 Black, 42",Black,U,AW00011989,1984,Millenial,F,3374.99,1,3374.99
2011-11-04,Fr,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00012076,1955,Boomers,F,3578.27,1,3578.27
2011-11-04,Fr,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00012118,1967,Gen X,F,3578.27,1,3578.27
2011-11-04,Fr,BK-M82S-42,Mountain,"Mountain-100 Silver, 42",Silver,U,AW00026056,1971,Gen X,F,3399.99,1,3399.99
2011-11-04,Fr,BK-R50R-58,Road,"Road-650 Red, 58",Red,U,AW00025926,1959,Boomers,M,699.0982,1,699.0982
2011-11-04,Fr,BK-M82B-48,Mountain,"Mountain-100 Black, 48",Black,U,AW00011996,1966,Gen X,F,3374.99,1,3374.99
2011-11-05,Sa,BK-M82B-48,Mountain,"Mountain-100 Black, 48",Black,U,AW00011412,1959,Boomers,F,3374.99,1,3374.99
2011-11-05,Sa,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00012819,1977,Gen X,M,3578.27,1,3578.27
2011-11-05,Sa,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00012163,1969,Gen X,M,3578.27,1,3578.27
2011-11-05,Sa,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00012042,1981,Millenial,M,3578.27,1,3578.27
2011-11-05,Sa,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00012079,1956,Boomers,M,3578.27,1,3578.27
2011-11-05,Sa,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00012141,1976,Gen X,F,3578.27,1,3578.27
2011-11-05,Sa,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00015657,1965,Boomers,M,3578.27,1,3578.27
2011-11-05,Sa,BK-M82S-48,Mountain,"Mountain-100 Silver, 48",Silver,U,AW00011997,1971,Gen X,F,3399.99,1,3399.99
2011-11-05,Sa,BK-R50B-60,Road,"Road-650 Black, 60",Black,U,AW00025936,1960,Boomers,F,699.0982,1,699.0982
2011-11-05,Sa,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00012094,1954,Boomers,F,3578.27,1,3578.27
2011-11-06,Su,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00012156,1939,Silent,F,3578.27,1,3578.27
2011-11-06,Su,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00024342,1966,Gen X,M,3578.27,1,3578.27
2011-11-06,Su,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00012030,1982,Millenial,F,3578.27,1,3578.27
2011-11-06,Su,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00020283,1951,Boomers,F,3578.27,1,3578.27
2011-11-06,Su,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00020608,1979,Gen X,F,3578.27,1,3578.27
2011-11-06,Su,BK-M82B-42,Mountain,"Mountain-100 Black, 42",Black,U,AW00012003,1979,Gen X,F,3374.99,1,3374.99
2011-11-07,Mo,BK-M82B-42,Mountain,"Mountain-100 Black, 42",Black,U,AW00011491,1982,Millenial,M,3374.99,1,3374.99
2011-11-07,Mo,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00012102,1954,Boomers,M,3578.27,1,3578.27
2011-11-07,Mo,BK-R50B-60,Road,"Road-650 Black, 60",Black,U,AW00025937,1960,Boomers,M,699.0982,1,699.0982
2011-11-08,Tu,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00011983,1968,Gen X,F,3578.27,1,3578.27
2011-11-08,Tu,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00012084,1953,Boomers,M,3578.27,1,3578.27
2011-11-08,Tu,BK-M82B-38,Mountain,"Mountain-100 Black, 38",Black,U,AW00012004,1974,Gen X,M,3374.99,1,3374.99
2011-11-08,Tu,BK-M82S-44,Mountain,"Mountain-100 Silver, 44",Silver,U,AW00011995,1965,Boomers,M,3399.99,1,3399.99
2011-11-09,We,BK-M82B-48,Mountain,"Mountain-100 Black, 48",Black,U,AW00028492,1966,Gen X,F,3374.99,1,3374.99
2011-11-09,We,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00014834,1983,Millenial,F,3578.27,1,3578.27
2011-11-09,We,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00015632,1976,Gen X,F,3578.27,1,3578.27
2011-11-09,We,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00012041,1986,Millenial,M,3578.27,1,3578.27
2011-11-09,We,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00024235,1984,Millenial,F,3578.27,1,3578.27
2011-11-09,We,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00020430,1959,Boomers,M,3578.27,1,3578.27
2011-11-09,We,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00020606,1980,Gen X,F,3578.27,1,3578.27
2011-11-09,We,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00015653,1977,Gen X,M,3578.27,1,3578.27
2011-11-09,We,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00014956,1968,Gen X,F,3578.27,1,3578.27
2011-11-10,Th,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00012830,1970,Gen X,M,3578.27,1,3578.27
2011-11-10,Th,BK-R50B-52,Road,"Road-650 Black, 52",Black,U,AW00018634,1982,Millenial,F,699.0982,1,699.0982
2011-11-10,Th,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00011939,1982,Millenial,M,3578.27,1,3578.27
2011-11-10,Th,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00012027,1984,Millenial,F,3578.27,1,3578.27
2011-11-10,Th,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00012109,1955,Boomers,F,3578.27,1,3578.27
2011-11-10,Th,BK-M82S-48,Mountain,"Mountain-100 Silver, 48",Silver,U,AW00026061,1970,Gen X,M,3399.99,1,3399.99
2011-11-10,Th,BK-M82S-38,Mountain,"Mountain-100 Silver, 38",Silver,U,AW00026089,1967,Gen X,M,3399.99,1,3399.99
2011-11-10,Th,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00020256,1975,Gen X,M,3578.27,1,3578.27
2011-11-10,Th,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00020260,1967,Gen X,M,3578.27,1,3578.27
2011-11-10,Th,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00020610,1984,Millenial,M,3578.27,1,3578.27
2011-11-10,Th,BK-R50R-58,Road,"Road-650 Red, 58",Red,U,AW00025935,1954,Boomers,F,699.0982,1,699.0982
2011-11-10,Th,BK-M82S-44,Mountain,"Mountain-100 Silver, 44",Silver,U,AW00011999,1965,Boomers,M,3399.99,1,3399.99
2011-11-10,Th,BK-M82B-38,Mountain,"Mountain-100 Black, 38",Black,U,AW00011988,1968,Gen X,F,3374.99,1,3374.99
2011-11-11,Fr,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00012162,1974,Gen X,M,3578.27,1,3578.27
2011-11-11,Fr,BK-M82B-38,Mountain,"Mountain-100 Black, 38",Black,U,AW00020023,1970,Gen X,M,3374.99,1,3374.99
2011-11-11,Fr,BK-M82B-38,Mountain,"Mountain-100 Black, 38",Black,U,AW00026091,1967,Gen X,F,3374.99,1,3374.99
2011-11-11,Fr,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00020284,1948,Boomers,F,3578.27,1,3578.27
2011-11-11,Fr,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00012849,1974,Gen X,M,3578.27,1,3578.27
2011-11-11,Fr,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00012866,1980,Gen X,F,3578.27,1,3578.27
2011-11-12,Sa,BK-R50R-48,Road,"Road-650 Red, 48",Red,U,AW00018163,1958,Boomers,M,699.0982,1,699.0982
2011-11-12,Sa,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00012173,1967,Gen X,M,3578.27,1,3578.27
2011-11-12,Sa,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00012050,1978,Gen X,M,3578.27,1,3578.27
2011-11-12,Sa,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00012072,1950,Boomers,M,3578.27,1,3578.27
2011-11-12,Sa,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00020429,1958,Boomers,M,3578.27,1,3578.27
2011-11-12,Sa,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00020456,1963,Boomers,M,3578.27,1,3578.27
2011-11-12,Sa,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00020614,1979,Gen X,M,3578.27,1,3578.27
2011-11-13,Su,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00012820,1971,Gen X,M,3578.27,1,3578.27
2011-11-13,Su,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00024332,1968,Gen X,F,3578.27,1,3578.27
2011-11-13,Su,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00024344,1978,Gen X,M,3578.27,1,3578.27
2011-11-13,Su,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00023866,1975,Gen X,M,3578.27,1,3578.27
2011-11-13,Su,BK-R50B-62,Road,"Road-650 Black, 62",Black,U,AW00014891,1965,Boomers,M,699.0982,1,699.0982
2011-11-13,Su,BK-R50R-44,Road,"Road-650 Red, 44",Red,U,AW00014892,1960,Boomers,F,699.0982,1,699.0982
2011-11-13,Su,BK-R50R-48,Road,"Road-650 Red, 48",Red,U,AW00014902,1962,Boomers,F,699.0982,1,699.0982
2011-11-13,Su,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00020261,1967,Gen X,F,3578.27,1,3578.27
2011-11-13,Su,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00013263,1961,Boomers,F,3578.27,1,3578.27
2011-11-13,Su,BK-M82B-48,Mountain,"Mountain-100 Black, 48",Black,U,AW00011990,1968,Gen X,F,3374.99,1,3374.99
2011-11-13,Su,BK-M82B-42,Mountain,"Mountain-100 Black, 42",Black,U,AW00011993,1977,Gen X,F,3374.99,1,3374.99
2011-11-14,Mo,BK-M82S-38,Mountain,"Mountain-100 Silver, 38",Silver,U,AW00011395,1976,Gen X,F,3399.99,1,3399.99
2011-11-14,Mo,BK-M82S-38,Mountain,"Mountain-100 Silver, 38",Silver,U,AW00011493,1976,Gen X,F,3399.99,1,3399.99
2011-11-14,Mo,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00012016,1981,Millenial,F,3578.27,1,3578.27
2011-11-14,Mo,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00012058,1948,Boomers,F,3578.27,1,3578.27
2011-11-14,Mo,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00023867,1976,Gen X,F,3578.27,1,3578.27
2011-11-14,Mo,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00012110,1955,Boomers,F,3578.27,1,3578.27
2011-11-14,Mo,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00012151,1969,Gen X,M,3578.27,1,3578.27
2011-11-14,Mo,BK-M82B-44,Mountain,"Mountain-100 Black, 44",Black,U,AW00012001,1981,Millenial,F,3374.99,1,3374.99
2011-11-14,Mo,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00012843,1971,Gen X,F,3578.27,1,3578.27
2011-11-15,Tu,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00014838,1983,Millenial,M,3578.27,1,3578.27
2011-11-15,Tu,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00014927,1974,Gen X,F,3578.27,1,3578.27
2011-11-15,Tu,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00023868,1976,Gen X,F,3578.27,1,3578.27
2011-11-15,Tu,BK-M82S-42,Mountain,"Mountain-100 Silver, 42",Silver,U,AW00020034,1974,Gen X,M,3399.99,1,3399.99
2011-11-15,Tu,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00020423,1963,Boomers,F,3578.27,1,3578.27
2011-11-15,Tu,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00020613,1979,Gen X,F,3578.27,1,3578.27
2011-11-15,Tu,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00013504,1961,Boomers,F,3578.27,1,3578.27
2011-11-15,Tu,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00014967,1969,Gen X,F,3578.27,1,3578.27
2011-11-16,We,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00012143,1971,Gen X,M,3578.27,1,3578.27
2011-11-16,We,BK-R50B-60,Road,"Road-650 Black, 60",Black,U,AW00014882,1964,Boomers,F,699.0982,1,699.0982
2011-11-16,We,BK-R50R-62,Road,"Road-650 Red, 62",Red,U,AW00014896,1960,Boomers,F,699.0982,1,699.0982
2011-11-16,We,BK-M82S-48,Mountain,"Mountain-100 Silver, 48",Silver,U,AW00012000,1970,Gen X,F,3399.99,1,3399.99
2011-11-16,We,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00014940,1978,Gen X,F,3578.27,1,3578.27
2011-11-16,We,BK-M82B-44,Mountain,"Mountain-100 Black, 44",Black,U,AW00011998,1966,Gen X,F,3374.99,1,3374.99
2011-11-17,Th,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00014939,1972,Gen X,M,3578.27,1,3578.27
2011-11-17,Th,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00012082,1952,Boomers,F,3578.27,1,3578.27
2011-11-17,Th,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00012096,1953,Boomers,F,3578.27,1,3578.27
2011-11-17,Th,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00020451,1962,Boomers,F,3578.27,1,3578.27
2011-11-17,Th,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00015652,1966,Gen X,F,3578.27,1,3578.27
2011-11-17,Th,BK-M82S-44,Mountain,"Mountain-100 Silver, 44",Silver,U,AW00011992,1972,Gen X,F,3399.99,1,3399.99
2011-11-18,Fr,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00012160,1969,Gen X,F,3578.27,1,3578.27
2011-11-18,Fr,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00012025,1983,Millenial,M,3578.27,1,3578.27
2011-11-18,Fr,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00012108,1961,Boomers,M,3578.27,1,3578.27
2011-11-18,Fr,BK-M82B-38,Mountain,"Mountain-100 Black, 38",Black,U,AW00026075,1974,Gen X,F,3374.99,1,3374.99
2011-11-18,Fr,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00020445,1966,Gen X,F,3578.27,1,3578.27
2011-11-18,Fr,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00012834,1975,Gen X,F,3578.27,1,3578.27
2011-11-19,Sa,BK-M82B-44,Mountain,"Mountain-100 Black, 44",Black,U,AW00028491,1966,Gen X,F,3374.99,1,3374.99
2011-11-19,Sa,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00011934,1983,Millenial,M,3578.27,1,3578.27
2011-11-19,Sa,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00020425,1963,Boomers,F,3578.27,1,3578.27
2011-11-19,Sa,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00020448,1967,Gen X,M,3578.27,1,3578.27
2011-11-19,Sa,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00020615,1979,Gen X,F,3578.27,1,3578.27
2011-11-19,Sa,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00015638,1947,Boomers,F,3578.27,1,3578.27
2011-11-20,Su,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00024309,1980,Gen X,M,3578.27,1,3578.27
2011-11-20,Su,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00012172,1972,Gen X,M,3578.27,1,3578.27
2011-11-20,Su,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00012116,1956,Boomers,F,3578.27,1,3578.27
2011-11-20,Su,BK-M82B-48,Mountain,"Mountain-100 Black, 48",Black,U,AW00026060,1976,Gen X,M,3374.99,1,3374.99
2011-11-20,Su,BK-M82B-44,Mountain,"Mountain-100 Black, 44",Black,U,AW00026070,1961,Boomers,M,3374.99,1,3374.99
2011-11-20,Su,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00020450,1962,Boomers,M,3578.27,1,3578.27
2011-11-20,Su,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00020612,1978,Gen X,M,3578.27,1,3578.27
2011-11-21,Mo,BK-R50R-60,Road,"Road-650 Red, 60",Red,U,AW00019482,1967,Gen X,M,699.0982,1,699.0982
2011-11-21,Mo,BK-R50R-44,Road,"Road-650 Red, 44",Red,U,AW00019496,1984,Millenial,M,699.0982,1,699.0982
2011-11-21,Mo,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00012155,1967,Gen X,F,3578.27,1,3578.27
2011-11-21,Mo,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00012121,1958,Boomers,M,3578.27,1,3578.27
2011-11-21,Mo,BK-M82S-48,Mountain,"Mountain-100 Silver, 48",Silver,U,AW00026057,1970,Gen X,M,3399.99,1,3399.99
2011-11-21,Mo,BK-M82S-42,Mountain,"Mountain-100 Silver, 42",Silver,U,AW00026058,1982,Millenial,F,3399.99,1,3399.99
2011-11-21,Mo,BK-M82B-48,Mountain,"Mountain-100 Black, 48",Black,U,AW00026093,1966,Gen X,F,3374.99,1,3374.99
2011-11-21,Mo,BK-R50R-48,Road,"Road-650 Red, 48",Red,U,AW00014888,1965,Boomers,F,699.0982,1,699.0982
2011-11-21,Mo,BK-M82S-44,Mountain,"Mountain-100 Silver, 44",Silver,U,AW00012005,1973,Gen X,M,3399.99,1,3399.99
2011-11-22,Tu,BK-R50B-44,Road,"Road-650 Black, 44",Black,U,AW00018175,1955,Boomers,F,699.0982,1,699.0982
2011-11-22,Tu,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00012026,1984,Millenial,M,3578.27,1,3578.27
2011-11-22,Tu,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00012059,1948,Boomers,M,3578.27,1,3578.27
2011-11-22,Tu,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00012075,1949,Boomers,M,3578.27,1,3578.27
2011-11-22,Tu,BK-M82B-48,Mountain,"Mountain-100 Black, 48",Black,U,AW00026066,1962,Boomers,F,3374.99,1,3374.99
2011-11-22,Tu,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00020258,1979,Gen X,F,3578.27,1,3578.27
2011-11-22,Tu,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00020418,1955,Boomers,M,3578.27,1,3578.27
2011-11-22,Tu,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00014951,1970,Gen X,F,3578.27,1,3578.27
2011-11-22,Tu,BK-M82S-42,Mountain,"Mountain-100 Silver, 42",Silver,U,AW00011986,1969,Gen X,M,3399.99,1,3399.99
2011-11-23,We,BK-R50R-52,Road,"Road-650 Red, 52",Red,U,AW00020567,1962,Boomers,M,699.0982,1,699.0982
2011-11-23,We,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00012170,1972,Gen X,F,3578.27,1,3578.27
2011-11-23,We,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00012033,1984,Millenial,F,3578.27,1,3578.27
2011-11-23,We,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00012071,1949,Boomers,M,3578.27,1,3578.27
2011-11-23,We,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00020264,1972,Gen X,M,3578.27,1,3578.27
2011-11-23,We,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00020452,1974,Gen X,F,3578.27,1,3578.27
2011-11-24,Th,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00012817,1971,Gen X,M,3578.27,1,3578.27
2011-11-24,Th,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00012083,1951,Boomers,F,3578.27,1,3578.27
2011-11-24,Th,BK-R50B-48,Road,"Road-650 Black, 48",Black,U,AW00025922,1953,Boomers,F,699.0982,1,699.0982
2011-11-24,Th,BK-M82B-44,Mountain,"Mountain-100 Black, 44",Black,U,AW00012002,1969,Gen X,F,3374.99,1,3374.99
2011-11-24,Th,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00014952,1970,Gen X,F,3578.27,1,3578.27
2011-11-25,Fr,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00012164,1974,Gen X,M,3578.27,1,3578.27
2011-11-25,Fr,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00020427,1958,Boomers,M,3578.27,1,3578.27
2011-11-25,Fr,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00020609,1978,Gen X,M,3578.27,1,3578.27
2011-11-25,Fr,BK-M82B-44,Mountain,"Mountain-100 Black, 44",Black,U,AW00011994,1977,Gen X,F,3374.99,1,3374.99
2011-11-25,Fr,BK-R50B-62,Road,"Road-650 Black, 62",Black,U,AW00025938,1955,Boomers,M,699.0982,1,699.0982
2011-11-26,Sa,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00012841,1976,Gen X,F,3578.27,1,3578.27
2011-11-27,Su,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00012153,1962,Boomers,F,3578.27,1,3578.27
